"scientific_name","timePeriod","n_grids"
"Motacilla cinerea","2000-2006",103
"Motacilla cinerea","2007-2010",171
"Motacilla cinerea","2011-2012",211
"Motacilla cinerea","2013",195
"Motacilla cinerea","2014",365
"Motacilla cinerea","2015",463
"Motacilla cinerea","2016",606
"Motacilla cinerea","2017",748
"Motacilla cinerea","2018",829
"Motacilla cinerea","2019",920
"Motacilla cinerea","2020",953
"Motacilla cinerea","2021",1076
"Motacilla cinerea","2022",821
"Motacilla cinerea","pre2000",135
"Motacilla citreola","2000-2006",46
"Motacilla citreola","2007-2010",69
"Motacilla citreola","2011-2012",106
"Motacilla citreola","2013",94
"Motacilla citreola","2014",176
"Motacilla citreola","2015",235
"Motacilla citreola","2016",327
"Motacilla citreola","2017",424
"Motacilla citreola","2018",482
"Motacilla citreola","2019",502
"Motacilla citreola","2020",526
"Motacilla citreola","2021",566
"Motacilla citreola","2022",463
"Motacilla citreola","pre2000",59
"Motacilla flava","2000-2006",66
"Motacilla flava","2007-2010",85
"Motacilla flava","2011-2012",138
"Motacilla flava","2013",128
"Motacilla flava","2014",269
"Motacilla flava","2015",345
"Motacilla flava","2016",489
"Motacilla flava","2017",569
"Motacilla flava","2018",663
"Motacilla flava","2019",695
"Motacilla flava","2020",724
"Motacilla flava","2021",767
"Motacilla flava","2022",639
"Motacilla flava","pre2000",63
"Motacilla maderaspatensis","2000-2006",110
"Motacilla maderaspatensis","2007-2010",158
"Motacilla maderaspatensis","2011-2012",171
"Motacilla maderaspatensis","2013",189
"Motacilla maderaspatensis","2014",385
"Motacilla maderaspatensis","2015",547
"Motacilla maderaspatensis","2016",662
"Motacilla maderaspatensis","2017",806
"Motacilla maderaspatensis","2018",911
"Motacilla maderaspatensis","2019",1088
"Motacilla maderaspatensis","2020",1116
"Motacilla maderaspatensis","2021",1209
"Motacilla maderaspatensis","2022",1086
"Motacilla maderaspatensis","pre2000",108
"Motacilla tschutschensis","2000-2006",4
"Motacilla tschutschensis","2007-2010",11
"Motacilla tschutschensis","2011-2012",19
"Motacilla tschutschensis","2013",13
"Motacilla tschutschensis","2014",30
"Motacilla tschutschensis","2015",35
"Motacilla tschutschensis","2016",31
"Motacilla tschutschensis","2017",49
"Motacilla tschutschensis","2018",54
"Motacilla tschutschensis","2019",60
"Motacilla tschutschensis","2020",65
"Motacilla tschutschensis","2021",81
"Motacilla tschutschensis","2022",69
"Motacilla tschutschensis","pre2000",9
"Mulleripicus pulverulentus","2000-2006",4
"Mulleripicus pulverulentus","2007-2010",9
"Mulleripicus pulverulentus","2011-2012",3
"Mulleripicus pulverulentus","2013",5
"Mulleripicus pulverulentus","2014",7
"Mulleripicus pulverulentus","2015",10
"Mulleripicus pulverulentus","2016",12
"Mulleripicus pulverulentus","2017",11
"Mulleripicus pulverulentus","2018",13
"Mulleripicus pulverulentus","2019",18
"Mulleripicus pulverulentus","2020",14
"Mulleripicus pulverulentus","2021",15
"Mulleripicus pulverulentus","2022",18
"Mulleripicus pulverulentus","pre2000",1
"Muscicapa dauurica","2000-2006",42
"Muscicapa dauurica","2007-2010",80
"Muscicapa dauurica","2011-2012",83
"Muscicapa dauurica","2013",71
"Muscicapa dauurica","2014",144
"Muscicapa dauurica","2015",192
"Muscicapa dauurica","2016",247
"Muscicapa dauurica","2017",316
"Muscicapa dauurica","2018",312
"Muscicapa dauurica","2019",337
"Muscicapa dauurica","2020",346
"Muscicapa dauurica","2021",396
"Muscicapa dauurica","2022",344
"Muscicapa dauurica","pre2000",58
"Muscicapa ferruginea","2007-2010",3
"Muscicapa ferruginea","2011-2012",4
"Muscicapa ferruginea","2013",4
"Muscicapa ferruginea","2014",7
"Muscicapa ferruginea","2015",9
"Muscicapa ferruginea","2016",5
"Muscicapa ferruginea","2017",13
"Muscicapa ferruginea","2018",13
"Muscicapa ferruginea","2019",12
"Muscicapa ferruginea","2020",1
"Muscicapa ferruginea","2021",8
"Muscicapa ferruginea","2022",20
"Muscicapa ferruginea","pre2000",4
"Muscicapa muttui","2000-2006",22
"Muscicapa muttui","2007-2010",39
"Muscicapa muttui","2011-2012",38
"Muscicapa muttui","2013",22
"Muscicapa muttui","2014",57
"Muscicapa muttui","2015",75
"Muscicapa muttui","2016",117
"Muscicapa muttui","2017",142
"Muscicapa muttui","2018",129
"Muscicapa muttui","2019",139
"Muscicapa muttui","2020",147
"Muscicapa muttui","2021",191
"Muscicapa muttui","2022",140
"Muscicapa muttui","pre2000",17
"Muscicapa sibirica","2000-2006",6
"Muscicapa sibirica","2007-2010",11
"Muscicapa sibirica","2011-2012",20
"Muscicapa sibirica","2013",19
"Muscicapa sibirica","2014",29
"Muscicapa sibirica","2015",44
"Muscicapa sibirica","2016",45
"Muscicapa sibirica","2017",76
"Muscicapa sibirica","2018",80
"Muscicapa sibirica","2019",84
"Muscicapa sibirica","2020",46
"Muscicapa sibirica","2021",99
"Muscicapa sibirica","2022",98
"Muscicapa sibirica","pre2000",14
"Muscicapa striata","2000-2006",1
"Muscicapa striata","2007-2010",1
"Muscicapa striata","2011-2012",1
"Muscicapa striata","2013",2
"Muscicapa striata","2014",1
"Muscicapa striata","2015",11
"Muscicapa striata","2016",13
"Muscicapa striata","2017",16
"Muscicapa striata","2018",34
"Muscicapa striata","2019",26
"Muscicapa striata","2020",18
"Muscicapa striata","2021",50
"Muscicapa striata","2022",2
"Muscicapa striata","pre2000",1
"Mycerobas affinis","2000-2006",2
"Mycerobas affinis","2007-2010",3
"Mycerobas affinis","2011-2012",4
"Mycerobas affinis","2013",5
"Mycerobas affinis","2014",5
"Mycerobas affinis","2015",12
"Mycerobas affinis","2016",6
"Mycerobas affinis","2017",16
"Mycerobas affinis","2018",11
"Mycerobas affinis","2019",16
"Mycerobas affinis","2020",3
"Mycerobas affinis","2021",16
"Mycerobas affinis","2022",25
"Mycerobas affinis","pre2000",3
"Mycerobas carnipes","2007-2010",2
"Mycerobas carnipes","2011-2012",4
"Mycerobas carnipes","2013",3
"Mycerobas carnipes","2014",3
"Mycerobas carnipes","2015",7
"Mycerobas carnipes","2016",5
"Mycerobas carnipes","2017",6
"Mycerobas carnipes","2018",8
"Mycerobas carnipes","2019",17
"Mycerobas carnipes","2020",8
"Mycerobas carnipes","2021",16
"Mycerobas carnipes","2022",15
"Mycerobas carnipes","pre2000",5
"Mycerobas icterioides","2000-2006",1
"Mycerobas icterioides","2007-2010",4
"Mycerobas icterioides","2011-2012",5
"Mycerobas icterioides","2013",7
"Mycerobas icterioides","2014",9
"Mycerobas icterioides","2015",15
"Mycerobas icterioides","2016",19
"Mycerobas icterioides","2017",23
"Mycerobas icterioides","2018",29
"Mycerobas icterioides","2019",33
"Mycerobas icterioides","2020",18
"Mycerobas icterioides","2021",35
"Mycerobas icterioides","2022",35
"Mycerobas icterioides","pre2000",10
"Mycerobas melanozanthos","2000-2006",1
"Mycerobas melanozanthos","2007-2010",7
"Mycerobas melanozanthos","2011-2012",6
"Mycerobas melanozanthos","2013",3
"Mycerobas melanozanthos","2014",10
"Mycerobas melanozanthos","2015",17
"Mycerobas melanozanthos","2016",15
"Mycerobas melanozanthos","2017",26
"Mycerobas melanozanthos","2018",24
"Mycerobas melanozanthos","2019",31
"Mycerobas melanozanthos","2020",17
"Mycerobas melanozanthos","2021",29
"Mycerobas melanozanthos","2022",22
"Mycerobas melanozanthos","pre2000",4
"Mycteria leucocephala","2000-2006",53
"Mycteria leucocephala","2007-2010",124
"Mycteria leucocephala","2011-2012",146
"Mycteria leucocephala","2013",149
"Mycteria leucocephala","2014",281
"Mycteria leucocephala","2015",379
"Mycteria leucocephala","2016",467
"Mycteria leucocephala","2017",563
"Mycteria leucocephala","2018",623
"Mycteria leucocephala","2019",738
"Mycteria leucocephala","2020",732
"Mycteria leucocephala","2021",844
"Mycteria leucocephala","2022",757
"Mycteria leucocephala","pre2000",63
"Myiomela leucura","2000-2006",4
"Myiomela leucura","2007-2010",4
"Myiomela leucura","2011-2012",5
"Myiomela leucura","2013",3
"Myiomela leucura","2014",9
"Myiomela leucura","2015",18
"Myiomela leucura","2016",15
"Myiomela leucura","2017",21
"Myiomela leucura","2018",21
"Myiomela leucura","2019",28
"Myiomela leucura","2020",23
"Myiomela leucura","2021",42
"Myiomela leucura","2022",40
"Myiomela leucura","pre2000",6
"Myophonus caeruleus","2000-2006",48
"Myophonus caeruleus","2007-2010",54
"Myophonus caeruleus","2011-2012",67
"Myophonus caeruleus","2013",67
"Myophonus caeruleus","2014",100
"Myophonus caeruleus","2015",141
"Myophonus caeruleus","2016",179
"Myophonus caeruleus","2017",195
"Myophonus caeruleus","2018",227
"Myophonus caeruleus","2019",241
"Myophonus caeruleus","2020",224
"Myophonus caeruleus","2021",285
"Myophonus caeruleus","2022",290
"Myophonus caeruleus","pre2000",48
"Myophonus horsfieldii","2000-2006",51
"Myophonus horsfieldii","2007-2010",71
"Myophonus horsfieldii","2011-2012",65
"Myophonus horsfieldii","2013",37
"Myophonus horsfieldii","2014",83
"Myophonus horsfieldii","2015",119
"Myophonus horsfieldii","2016",127
"Myophonus horsfieldii","2017",146
"Myophonus horsfieldii","2018",150
"Myophonus horsfieldii","2019",176
"Myophonus horsfieldii","2020",170
"Myophonus horsfieldii","2021",195
"Myophonus horsfieldii","2022",177
"Myophonus horsfieldii","pre2000",45
"Myzornis pyrrhoura","2000-2006",2
"Myzornis pyrrhoura","2007-2010",4
"Myzornis pyrrhoura","2011-2012",6
"Myzornis pyrrhoura","2013",4
"Myzornis pyrrhoura","2014",6
"Myzornis pyrrhoura","2015",8
"Myzornis pyrrhoura","2016",11
"Myzornis pyrrhoura","2017",13
"Myzornis pyrrhoura","2018",15
"Myzornis pyrrhoura","2019",15
"Myzornis pyrrhoura","2020",9
"Myzornis pyrrhoura","2021",14
"Myzornis pyrrhoura","2022",14
"Napothera epilepidota","2000-2006",2
"Napothera epilepidota","2007-2010",3
"Napothera epilepidota","2011-2012",2
"Napothera epilepidota","2013",1
"Napothera epilepidota","2014",3
"Napothera epilepidota","2015",6
"Napothera epilepidota","2016",6
"Napothera epilepidota","2017",4
"Napothera epilepidota","2018",6
"Napothera epilepidota","2019",7
"Napothera epilepidota","2020",4
"Napothera epilepidota","2021",8
"Napothera epilepidota","2022",7
"Napothera epilepidota","pre2000",1
"Napothera malacoptila","2000-2006",3
"Napothera malacoptila","2007-2010",4
"Napothera malacoptila","2011-2012",2
"Napothera malacoptila","2013",2
"Napothera malacoptila","2014",2
"Napothera malacoptila","2015",4
"Napothera malacoptila","2016",5
"Napothera malacoptila","2017",5
"Napothera malacoptila","2018",5
"Napothera malacoptila","2019",7
"Napothera malacoptila","2020",3
"Napothera malacoptila","2021",6
"Napothera malacoptila","2022",6
"Napothera malacoptila","pre2000",2
"Neophron percnopterus","2000-2006",36
"Neophron percnopterus","2007-2010",64
"Neophron percnopterus","2011-2012",70
"Neophron percnopterus","2013",61
"Neophron percnopterus","2014",113
"Neophron percnopterus","2015",158
"Neophron percnopterus","2016",200
"Neophron percnopterus","2017",203
"Neophron percnopterus","2018",255
"Neophron percnopterus","2019",305
"Neophron percnopterus","2020",290
"Neophron percnopterus","2021",317
"Neophron percnopterus","2022",307
"Neophron percnopterus","pre2000",85
"Netta rufina","2000-2006",21
"Netta rufina","2007-2010",35
"Netta rufina","2011-2012",34
"Netta rufina","2013",40
"Netta rufina","2014",77
"Netta rufina","2015",103
"Netta rufina","2016",119
"Netta rufina","2017",148
"Netta rufina","2018",204
"Netta rufina","2019",232
"Netta rufina","2020",255
"Netta rufina","2021",312
"Netta rufina","2022",251
"Netta rufina","pre2000",20
"Nettapus coromandelianus","2000-2006",60
"Nettapus coromandelianus","2007-2010",63
"Nettapus coromandelianus","2011-2012",95
"Nettapus coromandelianus","2013",80
"Nettapus coromandelianus","2014",166
"Nettapus coromandelianus","2015",222
"Nettapus coromandelianus","2016",282
"Nettapus coromandelianus","2017",352
"Nettapus coromandelianus","2018",364
"Nettapus coromandelianus","2019",414
"Nettapus coromandelianus","2020",443
"Nettapus coromandelianus","2021",519
"Nettapus coromandelianus","2022",438
"Nettapus coromandelianus","pre2000",68
"Niltava grandis","2000-2006",7
"Niltava grandis","2007-2010",11
"Niltava grandis","2011-2012",7
"Niltava grandis","2013",8
"Niltava grandis","2014",16
"Niltava grandis","2015",21
"Niltava grandis","2016",32
"Niltava grandis","2017",30
"Niltava grandis","2018",33
"Niltava grandis","2019",38
"Niltava grandis","2020",28
"Niltava grandis","2021",43
"Niltava grandis","2022",59
"Niltava grandis","pre2000",5
"Niltava macgrigoriae","2000-2006",16
"Niltava macgrigoriae","2007-2010",25
"Niltava macgrigoriae","2011-2012",19
"Niltava macgrigoriae","2013",18
"Niltava macgrigoriae","2014",37
"Niltava macgrigoriae","2015",56
"Niltava macgrigoriae","2016",55
"Niltava macgrigoriae","2017",67
"Niltava macgrigoriae","2018",89
"Niltava macgrigoriae","2019",97
"Niltava macgrigoriae","2020",76
"Niltava macgrigoriae","2021",115
"Niltava macgrigoriae","2022",107
"Niltava macgrigoriae","pre2000",9
"Niltava sundara","2000-2006",12
"Niltava sundara","2007-2010",16
"Niltava sundara","2011-2012",20
"Niltava sundara","2013",23
"Niltava sundara","2014",46
"Niltava sundara","2015",55
"Niltava sundara","2016",64
"Niltava sundara","2017",69
"Niltava sundara","2018",85
"Niltava sundara","2019",88
"Niltava sundara","2020",78
"Niltava sundara","2021",104
"Niltava sundara","2022",91
"Niltava sundara","pre2000",12
"Niltava vivida","2000-2006",1
"Niltava vivida","2016",3
"Niltava vivida","2018",2
"Niltava vivida","2019",1
"Niltava vivida","2020",1
"Niltava vivida","2021",2
"Niltava vivida","2022",2
"Ninox affinis","2007-2010",2
"Ninox affinis","2011-2012",3
"Ninox affinis","2013",2
"Ninox affinis","2014",2
"Ninox affinis","2015",3
"Ninox affinis","2016",5
"Ninox affinis","2017",8
"Ninox affinis","2018",6
"Ninox affinis","2019",10
"Ninox affinis","2020",8
"Ninox affinis","2021",7
"Ninox affinis","2022",8
"Ninox obscura","2007-2010",3
"Ninox obscura","2011-2012",4
"Ninox obscura","2013",2
"Ninox obscura","2014",2
"Ninox obscura","2015",3
"Ninox obscura","2016",5
"Ninox obscura","2017",8
"Ninox obscura","2018",7
"Ninox obscura","2019",9
"Ninox obscura","2020",7
"Ninox obscura","2021",9
"Ninox obscura","2022",8
"Ninox scutulata","2000-2006",21
"Ninox scutulata","2007-2010",24
"Ninox scutulata","2011-2012",29
"Ninox scutulata","2013",26
"Ninox scutulata","2014",42
"Ninox scutulata","2015",69
"Ninox scutulata","2016",64
"Ninox scutulata","2017",81
"Ninox scutulata","2018",101
"Ninox scutulata","2019",106
"Ninox scutulata","2020",111
"Ninox scutulata","2021",138
"Ninox scutulata","2022",158
"Ninox scutulata","pre2000",12
"Nisaetus cirrhatus","2000-2006",30
"Nisaetus cirrhatus","2007-2010",66
"Nisaetus cirrhatus","2011-2012",66
"Nisaetus cirrhatus","2013",68
"Nisaetus cirrhatus","2014",121
"Nisaetus cirrhatus","2015",161
"Nisaetus cirrhatus","2016",218
"Nisaetus cirrhatus","2017",232
"Nisaetus cirrhatus","2018",241
"Nisaetus cirrhatus","2019",269
"Nisaetus cirrhatus","2020",299
"Nisaetus cirrhatus","2021",342
"Nisaetus cirrhatus","2022",307
"Nisaetus cirrhatus","pre2000",40
"Nisaetus kelaarti","2000-2006",4
"Nisaetus kelaarti","2007-2010",4
"Nisaetus kelaarti","2011-2012",9
"Nisaetus kelaarti","2013",4
"Nisaetus kelaarti","2014",6
"Nisaetus kelaarti","2015",14
"Nisaetus kelaarti","2016",12
"Nisaetus kelaarti","2017",22
"Nisaetus kelaarti","2018",21
"Nisaetus kelaarti","2019",20
"Nisaetus kelaarti","2020",20
"Nisaetus kelaarti","2021",24
"Nisaetus kelaarti","2022",17
"Nisaetus nipalensis","2000-2006",9
"Nisaetus nipalensis","2007-2010",15
"Nisaetus nipalensis","2011-2012",25
"Nisaetus nipalensis","2013",16
"Nisaetus nipalensis","2014",23
"Nisaetus nipalensis","2015",42
"Nisaetus nipalensis","2016",51
"Nisaetus nipalensis","2017",60
"Nisaetus nipalensis","2018",62
"Nisaetus nipalensis","2019",72
"Nisaetus nipalensis","2020",57
"Nisaetus nipalensis","2021",82
"Nisaetus nipalensis","2022",72
"Nisaetus nipalensis","pre2000",8
"Nucifraga caryocatactes","2000-2006",2
"Nucifraga caryocatactes","2007-2010",7
"Nucifraga caryocatactes","2011-2012",11
"Nucifraga caryocatactes","2013",7
"Nucifraga caryocatactes","2014",12
"Nucifraga caryocatactes","2015",19
"Nucifraga caryocatactes","2016",23
"Nucifraga caryocatactes","2017",31
"Nucifraga caryocatactes","2018",37
"Nucifraga caryocatactes","2019",35
"Nucifraga caryocatactes","2020",28
"Nucifraga caryocatactes","2021",50
"Nucifraga caryocatactes","2022",34
"Nucifraga caryocatactes","pre2000",5
"Nucifraga multipunctata","2007-2010",1
"Nucifraga multipunctata","2011-2012",3
"Nucifraga multipunctata","2013",4
"Nucifraga multipunctata","2014",1
"Nucifraga multipunctata","2015",8
"Nucifraga multipunctata","2016",6
"Nucifraga multipunctata","2017",4
"Nucifraga multipunctata","2018",2
"Nucifraga multipunctata","2019",7
"Nucifraga multipunctata","2020",4
"Nucifraga multipunctata","2021",9
"Nucifraga multipunctata","2022",11
"Nucifraga multipunctata","pre2000",1
"Numenius arquata","2000-2006",24
"Numenius arquata","2007-2010",38
"Numenius arquata","2011-2012",32
"Numenius arquata","2013",36
"Numenius arquata","2014",76
"Numenius arquata","2015",94
"Numenius arquata","2016",123
"Numenius arquata","2017",154
"Numenius arquata","2018",142
"Numenius arquata","2019",156
"Numenius arquata","2020",185
"Numenius arquata","2021",194
"Numenius arquata","2022",123
"Numenius arquata","pre2000",38
"Numenius phaeopus","2000-2006",10
"Numenius phaeopus","2007-2010",23
"Numenius phaeopus","2011-2012",26
"Numenius phaeopus","2013",27
"Numenius phaeopus","2014",53
"Numenius phaeopus","2015",62
"Numenius phaeopus","2016",79
"Numenius phaeopus","2017",81
"Numenius phaeopus","2018",89
"Numenius phaeopus","2019",106
"Numenius phaeopus","2020",108
"Numenius phaeopus","2021",133
"Numenius phaeopus","2022",89
"Numenius phaeopus","pre2000",18
"Nycticorax nycticorax","2000-2006",46
"Nycticorax nycticorax","2007-2010",84
"Nycticorax nycticorax","2011-2012",103
"Nycticorax nycticorax","2013",91
"Nycticorax nycticorax","2014",193
"Nycticorax nycticorax","2015",298
"Nycticorax nycticorax","2016",343
"Nycticorax nycticorax","2017",446
"Nycticorax nycticorax","2018",489
"Nycticorax nycticorax","2019",561
"Nycticorax nycticorax","2020",622
"Nycticorax nycticorax","2021",734
"Nycticorax nycticorax","2022",694
"Nycticorax nycticorax","pre2000",67
"Nyctyornis athertoni","2000-2006",33
"Nyctyornis athertoni","2007-2010",36
"Nyctyornis athertoni","2011-2012",39
"Nyctyornis athertoni","2013",33
"Nyctyornis athertoni","2014",76
"Nyctyornis athertoni","2015",81
"Nyctyornis athertoni","2016",116
"Nyctyornis athertoni","2017",139
"Nyctyornis athertoni","2018",154
"Nyctyornis athertoni","2019",150
"Nyctyornis athertoni","2020",146
"Nyctyornis athertoni","2021",197
"Nyctyornis athertoni","2022",206
"Nyctyornis athertoni","pre2000",19
"Oceanites oceanicus","2015",3
"Oceanites oceanicus","2016",2
"Oceanites oceanicus","2017",1
"Oceanites oceanicus","2019",4
"Ocyceros birostris","2000-2006",56
"Ocyceros birostris","2007-2010",113
"Ocyceros birostris","2011-2012",118
"Ocyceros birostris","2013",134
"Ocyceros birostris","2014",239
"Ocyceros birostris","2015",338
"Ocyceros birostris","2016",442
"Ocyceros birostris","2017",540
"Ocyceros birostris","2018",632
"Ocyceros birostris","2019",736
"Ocyceros birostris","2020",751
"Ocyceros birostris","2021",923
"Ocyceros birostris","2022",840
"Ocyceros birostris","pre2000",56
"Ocyceros griseus","2000-2006",35
"Ocyceros griseus","2007-2010",74
"Ocyceros griseus","2011-2012",61
"Ocyceros griseus","2013",39
"Ocyceros griseus","2014",74
"Ocyceros griseus","2015",98
"Ocyceros griseus","2016",114
"Ocyceros griseus","2017",111
"Ocyceros griseus","2018",123
"Ocyceros griseus","2019",134
"Ocyceros griseus","2020",137
"Ocyceros griseus","2021",141
"Ocyceros griseus","2022",135
"Ocyceros griseus","pre2000",29
"Oena capensis","2020",3
"Oena capensis","2021",1
"Oena capensis","2022",4
"Oenanthe chrysopygia","2000-2006",2
"Oenanthe chrysopygia","2007-2010",6
"Oenanthe chrysopygia","2011-2012",5
"Oenanthe chrysopygia","2013",9
"Oenanthe chrysopygia","2014",5
"Oenanthe chrysopygia","2015",10
"Oenanthe chrysopygia","2016",7
"Oenanthe chrysopygia","2017",16
"Oenanthe chrysopygia","2018",11
"Oenanthe chrysopygia","2019",13
"Oenanthe chrysopygia","2020",17
"Oenanthe chrysopygia","2021",16
"Oenanthe chrysopygia","2022",10
"Oenanthe chrysopygia","pre2000",3
"Oenanthe deserti","2000-2006",18
"Oenanthe deserti","2007-2010",37
"Oenanthe deserti","2011-2012",56
"Oenanthe deserti","2013",53
"Oenanthe deserti","2014",69
"Oenanthe deserti","2015",77
"Oenanthe deserti","2016",119
"Oenanthe deserti","2017",138
"Oenanthe deserti","2018",158
"Oenanthe deserti","2019",159
"Oenanthe deserti","2020",175
"Oenanthe deserti","2021",193
"Oenanthe deserti","2022",146
"Oenanthe deserti","pre2000",27
"Oenanthe finschii","2017",2
"Oenanthe finschii","2018",1
"Oenanthe finschii","2019",3
"Oenanthe fusca","2000-2006",21
"Oenanthe fusca","2007-2010",42
"Oenanthe fusca","2011-2012",48
"Oenanthe fusca","2013",58
"Oenanthe fusca","2014",96
"Oenanthe fusca","2015",144
"Oenanthe fusca","2016",220
"Oenanthe fusca","2017",246
"Oenanthe fusca","2018",350
"Oenanthe fusca","2019",381
"Oenanthe fusca","2020",465
"Oenanthe fusca","2021",508
"Oenanthe fusca","2022",481
"Oenanthe fusca","pre2000",31
"Oenanthe isabellina","2000-2006",11
"Oenanthe isabellina","2007-2010",24
"Oenanthe isabellina","2011-2012",23
"Oenanthe isabellina","2013",28
"Oenanthe isabellina","2014",33
"Oenanthe isabellina","2015",44
"Oenanthe isabellina","2016",62
"Oenanthe isabellina","2017",83
"Oenanthe isabellina","2018",101
"Oenanthe isabellina","2019",107
"Oenanthe isabellina","2020",130
"Oenanthe isabellina","2021",131
"Oenanthe isabellina","2022",55
"Oenanthe isabellina","pre2000",10
"Oenanthe oenanthe","2013",1
"Oenanthe oenanthe","2014",2
"Oenanthe oenanthe","2015",1
"Oenanthe oenanthe","2018",1
"Oenanthe oenanthe","2019",5
"Oenanthe oenanthe","2020",2
"Oenanthe oenanthe","2021",8
"Oenanthe oenanthe","2022",3
"Oenanthe picata","2000-2006",15
"Oenanthe picata","2007-2010",33
"Oenanthe picata","2011-2012",29
"Oenanthe picata","2013",28
"Oenanthe picata","2014",43
"Oenanthe picata","2015",59
"Oenanthe picata","2016",85
"Oenanthe picata","2017",95
"Oenanthe picata","2018",108
"Oenanthe picata","2019",102
"Oenanthe picata","2020",126
"Oenanthe picata","2021",144
"Oenanthe picata","2022",79
"Oenanthe picata","pre2000",22
"Oenanthe pleschanka","2000-2006",6
"Oenanthe pleschanka","2007-2010",3
"Oenanthe pleschanka","2011-2012",1
"Oenanthe pleschanka","2015",3
"Oenanthe pleschanka","2016",3
"Oenanthe pleschanka","2017",4
"Oenanthe pleschanka","2018",1
"Oenanthe pleschanka","2019",9
"Oenanthe pleschanka","2020",3
"Oenanthe pleschanka","2021",13
"Oenanthe pleschanka","2022",5
"Oenanthe pleschanka","pre2000",3
"Onychoprion anaethetus","2007-2010",1
"Onychoprion anaethetus","2011-2012",4
"Onychoprion anaethetus","2013",1
"Onychoprion anaethetus","2015",5
"Onychoprion anaethetus","2016",7
"Onychoprion anaethetus","2017",2
"Onychoprion anaethetus","2018",1
"Onychoprion anaethetus","2019",1
"Onychoprion anaethetus","2020",9
"Onychoprion anaethetus","2021",2
"Onychoprion anaethetus","2022",1
"Onychoprion fuscatus","2007-2010",3
"Onychoprion fuscatus","2011-2012",1
"Onychoprion fuscatus","2016",1
"Onychoprion fuscatus","2019",1
"Onychoprion fuscatus","2020",3
"Onychoprion fuscatus","2021",1
"Onychoprion fuscatus","2022",1
"Oriolus chinensis","2000-2006",16
"Oriolus chinensis","2007-2010",47
"Oriolus chinensis","2011-2012",52
"Oriolus chinensis","2013",40
"Oriolus chinensis","2014",76
"Oriolus chinensis","2015",110
"Oriolus chinensis","2016",133
"Oriolus chinensis","2017",179
"Oriolus chinensis","2018",184
"Oriolus chinensis","2019",180
"Oriolus chinensis","2020",183
"Oriolus chinensis","2021",256
"Oriolus chinensis","2022",179
"Oriolus chinensis","pre2000",20
"Oriolus kundoo","2000-2006",103
"Oriolus kundoo","2007-2010",168
"Oriolus kundoo","2011-2012",186
"Oriolus kundoo","2013",158
"Oriolus kundoo","2014",352
"Oriolus kundoo","2015",468
"Oriolus kundoo","2016",565
"Oriolus kundoo","2017",725
"Oriolus kundoo","2018",817
"Oriolus kundoo","2019",874
"Oriolus kundoo","2020",959
"Oriolus kundoo","2021",1178
"Oriolus kundoo","2022",1084
"Oriolus kundoo","pre2000",119
"Oriolus tenuirostris","2000-2006",1
"Oriolus tenuirostris","2014",3
"Oriolus tenuirostris","2015",3
"Oriolus tenuirostris","2016",1
"Oriolus tenuirostris","2017",3
"Oriolus tenuirostris","2018",5
"Oriolus tenuirostris","2019",8
"Oriolus tenuirostris","2020",2
"Oriolus tenuirostris","2021",7
"Oriolus tenuirostris","2022",11
"Oriolus traillii","2000-2006",19
"Oriolus traillii","2007-2010",22
"Oriolus traillii","2011-2012",21
"Oriolus traillii","2013",30
"Oriolus traillii","2014",41
"Oriolus traillii","2015",51
"Oriolus traillii","2016",65
"Oriolus traillii","2017",67
"Oriolus traillii","2018",89
"Oriolus traillii","2019",88
"Oriolus traillii","2020",69
"Oriolus traillii","2021",113
"Oriolus traillii","2022",99
"Oriolus traillii","pre2000",11
"Oriolus xanthornus","2000-2006",80
"Oriolus xanthornus","2007-2010",111
"Oriolus xanthornus","2011-2012",144
"Oriolus xanthornus","2013",132
"Oriolus xanthornus","2014",271
"Oriolus xanthornus","2015",356
"Oriolus xanthornus","2016",440
"Oriolus xanthornus","2017",537
"Oriolus xanthornus","2018",582
"Oriolus xanthornus","2019",645
"Oriolus xanthornus","2020",629
"Oriolus xanthornus","2021",798
"Oriolus xanthornus","2022",754
"Oriolus xanthornus","pre2000",86
"Orthotomus atrogularis","2000-2006",2
"Orthotomus atrogularis","2007-2010",1
"Orthotomus atrogularis","2011-2012",2
"Orthotomus atrogularis","2013",2
"Orthotomus atrogularis","2014",10
"Orthotomus atrogularis","2015",10
"Orthotomus atrogularis","2016",15
"Orthotomus atrogularis","2017",15
"Orthotomus atrogularis","2018",14
"Orthotomus atrogularis","2019",20
"Orthotomus atrogularis","2020",18
"Orthotomus atrogularis","2021",34
"Orthotomus atrogularis","2022",34
"Orthotomus atrogularis","pre2000",4
"Orthotomus sutorius","2000-2006",131
"Orthotomus sutorius","2007-2010",213
"Orthotomus sutorius","2011-2012",237
"Orthotomus sutorius","2013",231
"Orthotomus sutorius","2014",554
"Orthotomus sutorius","2015",754
"Orthotomus sutorius","2016",897
"Orthotomus sutorius","2017",1094
"Orthotomus sutorius","2018",1266
"Orthotomus sutorius","2019",1455
"Orthotomus sutorius","2020",1481
"Orthotomus sutorius","2021",1765
"Orthotomus sutorius","2022",1629
"Orthotomus sutorius","pre2000",145
"Otocichla mupinensis","2013",1
"Otus alius","2015",2
"Otus alius","2018",2
"Otus alius","2019",1
"Otus alius","2020",1
"Otus alius","2021",2
