"scientific_name","timePeriod","n_grids"
"Garrulus lanceolatus","2016",49
"Garrulus lanceolatus","2017",59
"Garrulus lanceolatus","2018",60
"Garrulus lanceolatus","2019",62
"Garrulus lanceolatus","2020",68
"Garrulus lanceolatus","2021",77
"Garrulus lanceolatus","2022",73
"Garrulus lanceolatus","pre2000",30
"Gavia arctica","2007-2010",1
"Gavia arctica","pre2000",1
"Gavia stellata","2015",1
"Gecinulus grantia","2000-2006",2
"Gecinulus grantia","2007-2010",4
"Gecinulus grantia","2011-2012",6
"Gecinulus grantia","2013",4
"Gecinulus grantia","2014",7
"Gecinulus grantia","2015",7
"Gecinulus grantia","2016",10
"Gecinulus grantia","2017",11
"Gecinulus grantia","2018",13
"Gecinulus grantia","2019",14
"Gecinulus grantia","2020",11
"Gecinulus grantia","2021",23
"Gecinulus grantia","2022",19
"Gecinulus grantia","pre2000",7
"Gelochelidon nilotica","2000-2006",79
"Gelochelidon nilotica","2007-2010",87
"Gelochelidon nilotica","2011-2012",85
"Gelochelidon nilotica","2013",81
"Gelochelidon nilotica","2014",108
"Gelochelidon nilotica","2015",120
"Gelochelidon nilotica","2016",169
"Gelochelidon nilotica","2017",185
"Gelochelidon nilotica","2018",197
"Gelochelidon nilotica","2019",206
"Gelochelidon nilotica","2020",194
"Gelochelidon nilotica","2021",233
"Gelochelidon nilotica","2022",159
"Gelochelidon nilotica","pre2000",106
"Geokichla citrina","2000-2006",127
"Geokichla citrina","2007-2010",142
"Geokichla citrina","2011-2012",139
"Geokichla citrina","2013",111
"Geokichla citrina","2014",235
"Geokichla citrina","2015",256
"Geokichla citrina","2016",321
"Geokichla citrina","2017",364
"Geokichla citrina","2018",414
"Geokichla citrina","2019",462
"Geokichla citrina","2020",407
"Geokichla citrina","2021",536
"Geokichla citrina","2022",539
"Geokichla citrina","pre2000",125
"Geokichla sibirica","2013",1
"Geokichla sibirica","2015",1
"Geokichla sibirica","2016",2
"Geokichla sibirica","2017",1
"Geokichla sibirica","2020",1
"Geokichla sibirica","2021",1
"Geokichla sibirica","pre2000",3
"Geokichla wardii","2000-2006",7
"Geokichla wardii","2007-2010",4
"Geokichla wardii","2011-2012",4
"Geokichla wardii","2013",2
"Geokichla wardii","2014",8
"Geokichla wardii","2015",7
"Geokichla wardii","2016",13
"Geokichla wardii","2017",21
"Geokichla wardii","2018",14
"Geokichla wardii","2019",9
"Geokichla wardii","2020",9
"Geokichla wardii","2021",9
"Geokichla wardii","2022",13
"Geokichla wardii","pre2000",6
"Glareola lactea","2000-2006",79
"Glareola lactea","2007-2010",74
"Glareola lactea","2011-2012",80
"Glareola lactea","2013",70
"Glareola lactea","2014",126
"Glareola lactea","2015",148
"Glareola lactea","2016",203
"Glareola lactea","2017",201
"Glareola lactea","2018",259
"Glareola lactea","2019",307
"Glareola lactea","2020",306
"Glareola lactea","2021",354
"Glareola lactea","2022",326
"Glareola lactea","pre2000",110
"Glareola maldivarum","2000-2006",13
"Glareola maldivarum","2007-2010",14
"Glareola maldivarum","2011-2012",26
"Glareola maldivarum","2013",18
"Glareola maldivarum","2014",34
"Glareola maldivarum","2015",41
"Glareola maldivarum","2016",53
"Glareola maldivarum","2017",67
"Glareola maldivarum","2018",71
"Glareola maldivarum","2019",94
"Glareola maldivarum","2020",99
"Glareola maldivarum","2021",109
"Glareola maldivarum","2022",76
"Glareola maldivarum","pre2000",19
"Glareola pratincola","2000-2006",3
"Glareola pratincola","2007-2010",10
"Glareola pratincola","2011-2012",8
"Glareola pratincola","2013",4
"Glareola pratincola","2014",12
"Glareola pratincola","2015",6
"Glareola pratincola","2016",13
"Glareola pratincola","2017",20
"Glareola pratincola","2018",19
"Glareola pratincola","2019",27
"Glareola pratincola","2020",25
"Glareola pratincola","2021",44
"Glareola pratincola","2022",30
"Glareola pratincola","pre2000",5
"Glaucidium cuculoides","2000-2006",59
"Glaucidium cuculoides","2007-2010",54
"Glaucidium cuculoides","2011-2012",60
"Glaucidium cuculoides","2013",52
"Glaucidium cuculoides","2014",84
"Glaucidium cuculoides","2015",111
"Glaucidium cuculoides","2016",123
"Glaucidium cuculoides","2017",138
"Glaucidium cuculoides","2018",164
"Glaucidium cuculoides","2019",180
"Glaucidium cuculoides","2020",169
"Glaucidium cuculoides","2021",229
"Glaucidium cuculoides","2022",225
"Glaucidium cuculoides","pre2000",62
"Glaucidium radiatum","2000-2006",97
"Glaucidium radiatum","2007-2010",110
"Glaucidium radiatum","2011-2012",104
"Glaucidium radiatum","2013",82
"Glaucidium radiatum","2014",156
"Glaucidium radiatum","2015",199
"Glaucidium radiatum","2016",247
"Glaucidium radiatum","2017",300
"Glaucidium radiatum","2018",345
"Glaucidium radiatum","2019",359
"Glaucidium radiatum","2020",343
"Glaucidium radiatum","2021",437
"Glaucidium radiatum","2022",420
"Glaucidium radiatum","pre2000",108
"Gorsachius magnificus","2016",1
"Gorsachius melanolophus","2000-2006",5
"Gorsachius melanolophus","2007-2010",12
"Gorsachius melanolophus","2011-2012",4
"Gorsachius melanolophus","2013",6
"Gorsachius melanolophus","2014",4
"Gorsachius melanolophus","2015",13
"Gorsachius melanolophus","2016",13
"Gorsachius melanolophus","2017",18
"Gorsachius melanolophus","2018",17
"Gorsachius melanolophus","2019",20
"Gorsachius melanolophus","2020",12
"Gorsachius melanolophus","2021",22
"Gorsachius melanolophus","2022",17
"Gorsachius melanolophus","pre2000",10
"Gracula indica","2000-2006",54
"Gracula indica","2007-2010",76
"Gracula indica","2011-2012",56
"Gracula indica","2013",46
"Gracula indica","2014",73
"Gracula indica","2015",86
"Gracula indica","2016",103
"Gracula indica","2017",106
"Gracula indica","2018",111
"Gracula indica","2019",115
"Gracula indica","2020",119
"Gracula indica","2021",124
"Gracula indica","2022",115
"Gracula indica","pre2000",45
"Gracula religiosa","2000-2006",34
"Gracula religiosa","2007-2010",36
"Gracula religiosa","2011-2012",43
"Gracula religiosa","2013",48
"Gracula religiosa","2014",59
"Gracula religiosa","2015",71
"Gracula religiosa","2016",79
"Gracula religiosa","2017",85
"Gracula religiosa","2018",100
"Gracula religiosa","2019",105
"Gracula religiosa","2020",95
"Gracula religiosa","2021",142
"Gracula religiosa","2022",133
"Gracula religiosa","pre2000",46
"Gracupica contra","2000-2006",169
"Gracupica contra","2007-2010",169
"Gracupica contra","2011-2012",177
"Gracupica contra","2013",188
"Gracupica contra","2014",343
"Gracupica contra","2015",467
"Gracupica contra","2016",568
"Gracupica contra","2017",757
"Gracupica contra","2018",878
"Gracupica contra","2019",982
"Gracupica contra","2020",943
"Gracupica contra","2021",1201
"Gracupica contra","2022",1095
"Gracupica contra","pre2000",247
"Graminicola bengalensis","2000-2006",2
"Graminicola bengalensis","2007-2010",1
"Graminicola bengalensis","2011-2012",2
"Graminicola bengalensis","2013",1
"Graminicola bengalensis","2014",2
"Graminicola bengalensis","2015",5
"Graminicola bengalensis","2016",4
"Graminicola bengalensis","2017",4
"Graminicola bengalensis","2018",9
"Graminicola bengalensis","2019",8
"Graminicola bengalensis","2020",11
"Graminicola bengalensis","2021",8
"Graminicola bengalensis","2022",5
"Graminicola bengalensis","pre2000",2
"Grammatoptila striata","2000-2006",27
"Grammatoptila striata","2007-2010",28
"Grammatoptila striata","2011-2012",34
"Grammatoptila striata","2013",25
"Grammatoptila striata","2014",32
"Grammatoptila striata","2015",42
"Grammatoptila striata","2016",49
"Grammatoptila striata","2017",68
"Grammatoptila striata","2018",67
"Grammatoptila striata","2019",76
"Grammatoptila striata","2020",69
"Grammatoptila striata","2021",79
"Grammatoptila striata","2022",87
"Grammatoptila striata","pre2000",27
"Grandala coelicolor","2000-2006",2
"Grandala coelicolor","2007-2010",6
"Grandala coelicolor","2011-2012",4
"Grandala coelicolor","2013",6
"Grandala coelicolor","2014",3
"Grandala coelicolor","2015",4
"Grandala coelicolor","2016",4
"Grandala coelicolor","2017",9
"Grandala coelicolor","2018",7
"Grandala coelicolor","2019",13
"Grandala coelicolor","2020",4
"Grandala coelicolor","2021",11
"Grandala coelicolor","2022",10
"Grandala coelicolor","pre2000",4
"Grus grus","2000-2006",47
"Grus grus","2007-2010",69
"Grus grus","2011-2012",51
"Grus grus","2013",48
"Grus grus","2014",65
"Grus grus","2015",65
"Grus grus","2016",83
"Grus grus","2017",109
"Grus grus","2018",116
"Grus grus","2019",125
"Grus grus","2020",138
"Grus grus","2021",146
"Grus grus","2022",125
"Grus grus","pre2000",51
"Grus nigricollis","2000-2006",6
"Grus nigricollis","2007-2010",6
"Grus nigricollis","2011-2012",8
"Grus nigricollis","2013",6
"Grus nigricollis","2014",15
"Grus nigricollis","2015",4
"Grus nigricollis","2016",9
"Grus nigricollis","2017",12
"Grus nigricollis","2018",15
"Grus nigricollis","2019",15
"Grus nigricollis","2020",8
"Grus nigricollis","2021",24
"Grus nigricollis","2022",13
"Grus nigricollis","pre2000",7
"Gygis alba","2013",1
"Gygis alba","2020",1
"Gymnoris xanthocollis","2000-2006",136
"Gymnoris xanthocollis","2007-2010",168
"Gymnoris xanthocollis","2011-2012",165
"Gymnoris xanthocollis","2013",140
"Gymnoris xanthocollis","2014",228
"Gymnoris xanthocollis","2015",342
"Gymnoris xanthocollis","2016",435
"Gymnoris xanthocollis","2017",565
"Gymnoris xanthocollis","2018",598
"Gymnoris xanthocollis","2019",669
"Gymnoris xanthocollis","2020",680
"Gymnoris xanthocollis","2021",805
"Gymnoris xanthocollis","2022",802
"Gymnoris xanthocollis","pre2000",166
"Gypaetus barbatus","2000-2006",35
"Gypaetus barbatus","2007-2010",39
"Gypaetus barbatus","2011-2012",49
"Gypaetus barbatus","2013",38
"Gypaetus barbatus","2014",47
"Gypaetus barbatus","2015",60
"Gypaetus barbatus","2016",61
"Gypaetus barbatus","2017",87
"Gypaetus barbatus","2018",86
"Gypaetus barbatus","2019",95
"Gypaetus barbatus","2020",83
"Gypaetus barbatus","2021",113
"Gypaetus barbatus","2022",91
"Gypaetus barbatus","pre2000",48
"Gyps bengalensis","2000-2006",151
"Gyps bengalensis","2007-2010",75
"Gyps bengalensis","2011-2012",55
"Gyps bengalensis","2013",46
"Gyps bengalensis","2014",60
"Gyps bengalensis","2015",68
"Gyps bengalensis","2016",84
"Gyps bengalensis","2017",88
"Gyps bengalensis","2018",103
"Gyps bengalensis","2019",122
"Gyps bengalensis","2020",98
"Gyps bengalensis","2021",107
"Gyps bengalensis","2022",105
"Gyps bengalensis","pre2000",335
"Gyps fulvus","2000-2006",53
"Gyps fulvus","2007-2010",46
"Gyps fulvus","2011-2012",27
"Gyps fulvus","2013",37
"Gyps fulvus","2014",49
"Gyps fulvus","2015",62
"Gyps fulvus","2016",87
"Gyps fulvus","2017",83
"Gyps fulvus","2018",97
"Gyps fulvus","2019",111
"Gyps fulvus","2020",102
"Gyps fulvus","2021",118
"Gyps fulvus","2022",91
"Gyps fulvus","pre2000",66
"Gyps himalayensis","2000-2006",71
"Gyps himalayensis","2007-2010",83
"Gyps himalayensis","2011-2012",93
"Gyps himalayensis","2013",75
"Gyps himalayensis","2014",104
"Gyps himalayensis","2015",139
"Gyps himalayensis","2016",153
"Gyps himalayensis","2017",181
"Gyps himalayensis","2018",198
"Gyps himalayensis","2019",231
"Gyps himalayensis","2020",201
"Gyps himalayensis","2021",270
"Gyps himalayensis","2022",251
"Gyps himalayensis","pre2000",77
"Gyps indicus","2000-2006",70
"Gyps indicus","2007-2010",64
"Gyps indicus","2011-2012",38
"Gyps indicus","2013",35
"Gyps indicus","2014",57
"Gyps indicus","2015",58
"Gyps indicus","2016",65
"Gyps indicus","2017",83
"Gyps indicus","2018",98
"Gyps indicus","2019",107
"Gyps indicus","2020",100
"Gyps indicus","2021",108
"Gyps indicus","2022",107
"Gyps indicus","pre2000",130
"Gyps tenuirostris","2000-2006",16
"Gyps tenuirostris","2007-2010",12
"Gyps tenuirostris","2011-2012",15
"Gyps tenuirostris","2013",8
"Gyps tenuirostris","2014",11
"Gyps tenuirostris","2015",14
"Gyps tenuirostris","2016",16
"Gyps tenuirostris","2017",10
"Gyps tenuirostris","2018",21
"Gyps tenuirostris","2019",14
"Gyps tenuirostris","2020",8
"Gyps tenuirostris","2021",18
"Gyps tenuirostris","2022",15
"Gyps tenuirostris","pre2000",28
"Gypsophila brevicaudata","2000-2006",2
"Gypsophila brevicaudata","2007-2010",3
"Gypsophila brevicaudata","2011-2012",3
"Gypsophila brevicaudata","2013",1
"Gypsophila brevicaudata","2014",3
"Gypsophila brevicaudata","2015",5
"Gypsophila brevicaudata","2016",4
"Gypsophila brevicaudata","2017",3
"Gypsophila brevicaudata","2018",8
"Gypsophila brevicaudata","2019",9
"Gypsophila brevicaudata","2020",2
"Gypsophila brevicaudata","2021",6
"Gypsophila brevicaudata","2022",7
"Gypsophila brevicaudata","pre2000",2
"Haematopus ostralegus","2000-2006",11
"Haematopus ostralegus","2007-2010",14
"Haematopus ostralegus","2011-2012",16
"Haematopus ostralegus","2013",11
"Haematopus ostralegus","2014",13
"Haematopus ostralegus","2015",18
"Haematopus ostralegus","2016",15
"Haematopus ostralegus","2017",26
"Haematopus ostralegus","2018",22
"Haematopus ostralegus","2019",22
"Haematopus ostralegus","2020",24
"Haematopus ostralegus","2021",26
"Haematopus ostralegus","2022",11
"Haematopus ostralegus","pre2000",16
"Halcyon coromanda","2000-2006",5
"Halcyon coromanda","2007-2010",5
"Halcyon coromanda","2011-2012",3
"Halcyon coromanda","2013",4
"Halcyon coromanda","2014",7
"Halcyon coromanda","2015",16
"Halcyon coromanda","2016",12
"Halcyon coromanda","2017",16
"Halcyon coromanda","2018",18
"Halcyon coromanda","2019",25
"Halcyon coromanda","2020",12
"Halcyon coromanda","2021",16
"Halcyon coromanda","2022",30
"Halcyon coromanda","pre2000",5
"Halcyon pileata","2000-2006",25
"Halcyon pileata","2007-2010",37
"Halcyon pileata","2011-2012",30
"Halcyon pileata","2013",18
"Halcyon pileata","2014",37
"Halcyon pileata","2015",40
"Halcyon pileata","2016",49
"Halcyon pileata","2017",62
"Halcyon pileata","2018",73
"Halcyon pileata","2019",63
"Halcyon pileata","2020",57
"Halcyon pileata","2021",66
"Halcyon pileata","2022",48
"Halcyon pileata","pre2000",29
"Halcyon smyrnensis","2000-2006",468
"Halcyon smyrnensis","2007-2010",550
"Halcyon smyrnensis","2011-2012",562
"Halcyon smyrnensis","2013",529
"Halcyon smyrnensis","2014",919
"Halcyon smyrnensis","2015",1208
"Halcyon smyrnensis","2016",1372
"Halcyon smyrnensis","2017",1701
"Halcyon smyrnensis","2018",1879
"Halcyon smyrnensis","2019",2125
"Halcyon smyrnensis","2020",2137
"Halcyon smyrnensis","2021",2421
"Halcyon smyrnensis","2022",2253
"Halcyon smyrnensis","pre2000",565
"Haliaeetus albicilla","2000-2006",7
"Haliaeetus albicilla","2007-2010",4
"Haliaeetus albicilla","2011-2012",5
"Haliaeetus albicilla","2013",4
"Haliaeetus albicilla","2014",1
"Haliaeetus albicilla","2015",6
"Haliaeetus albicilla","2016",7
"Haliaeetus albicilla","2017",6
"Haliaeetus albicilla","2018",9
"Haliaeetus albicilla","2019",11
"Haliaeetus albicilla","2020",12
"Haliaeetus albicilla","2021",12
"Haliaeetus albicilla","2022",8
"Haliaeetus albicilla","pre2000",6
"Haliaeetus humilis","2000-2006",13
"Haliaeetus humilis","2007-2010",22
"Haliaeetus humilis","2011-2012",16
"Haliaeetus humilis","2013",19
"Haliaeetus humilis","2014",24
"Haliaeetus humilis","2015",27
"Haliaeetus humilis","2016",32
"Haliaeetus humilis","2017",36
"Haliaeetus humilis","2018",38
"Haliaeetus humilis","2019",38
"Haliaeetus humilis","2020",30
"Haliaeetus humilis","2021",48
"Haliaeetus humilis","2022",30
"Haliaeetus humilis","pre2000",14
"Haliaeetus ichthyaetus","2000-2006",25
"Haliaeetus ichthyaetus","2007-2010",25
"Haliaeetus ichthyaetus","2011-2012",23
"Haliaeetus ichthyaetus","2013",32
"Haliaeetus ichthyaetus","2014",34
"Haliaeetus ichthyaetus","2015",38
"Haliaeetus ichthyaetus","2016",49
"Haliaeetus ichthyaetus","2017",51
"Haliaeetus ichthyaetus","2018",69
"Haliaeetus ichthyaetus","2019",61
"Haliaeetus ichthyaetus","2020",66
"Haliaeetus ichthyaetus","2021",84
"Haliaeetus ichthyaetus","2022",79
"Haliaeetus ichthyaetus","pre2000",30
"Haliaeetus leucogaster","2000-2006",27
"Haliaeetus leucogaster","2007-2010",36
"Haliaeetus leucogaster","2011-2012",41
"Haliaeetus leucogaster","2013",36
"Haliaeetus leucogaster","2014",59
"Haliaeetus leucogaster","2015",76
"Haliaeetus leucogaster","2016",78
"Haliaeetus leucogaster","2017",89
"Haliaeetus leucogaster","2018",112
"Haliaeetus leucogaster","2019",99
"Haliaeetus leucogaster","2020",103
"Haliaeetus leucogaster","2021",118
"Haliaeetus leucogaster","2022",116
"Haliaeetus leucogaster","pre2000",37
"Haliaeetus leucoryphus","2000-2006",16
"Haliaeetus leucoryphus","2007-2010",20
"Haliaeetus leucoryphus","2011-2012",15
"Haliaeetus leucoryphus","2013",15
"Haliaeetus leucoryphus","2014",24
"Haliaeetus leucoryphus","2015",23
"Haliaeetus leucoryphus","2016",20
"Haliaeetus leucoryphus","2017",28
"Haliaeetus leucoryphus","2018",30
"Haliaeetus leucoryphus","2019",27
"Haliaeetus leucoryphus","2020",27
"Haliaeetus leucoryphus","2021",34
"Haliaeetus leucoryphus","2022",31
"Haliaeetus leucoryphus","pre2000",35
"Haliastur indus","2000-2006",178
"Haliastur indus","2007-2010",212
"Haliastur indus","2011-2012",204
"Haliastur indus","2013",200
"Haliastur indus","2014",330
"Haliastur indus","2015",414
"Haliastur indus","2016",493
"Haliastur indus","2017",536
"Haliastur indus","2018",570
"Haliastur indus","2019",633
"Haliastur indus","2020",644
"Haliastur indus","2021",689
"Haliastur indus","2022",615
"Haliastur indus","pre2000",218
"Harpactes erythrocephalus","2000-2006",18
"Harpactes erythrocephalus","2007-2010",11
"Harpactes erythrocephalus","2011-2012",17
"Harpactes erythrocephalus","2013",17
"Harpactes erythrocephalus","2014",16
"Harpactes erythrocephalus","2015",24
"Harpactes erythrocephalus","2016",22
"Harpactes erythrocephalus","2017",24
"Harpactes erythrocephalus","2018",22
"Harpactes erythrocephalus","2019",34
"Harpactes erythrocephalus","2020",31
"Harpactes erythrocephalus","2021",35
"Harpactes erythrocephalus","2022",39
"Harpactes erythrocephalus","pre2000",22
"Harpactes fasciatus","2000-2006",46
"Harpactes fasciatus","2007-2010",67
"Harpactes fasciatus","2011-2012",60
"Harpactes fasciatus","2013",37
"Harpactes fasciatus","2014",56
"Harpactes fasciatus","2015",78
"Harpactes fasciatus","2016",91
"Harpactes fasciatus","2017",111
"Harpactes fasciatus","2018",101
"Harpactes fasciatus","2019",109
"Harpactes fasciatus","2020",104
"Harpactes fasciatus","2021",114
"Harpactes fasciatus","2022",107
"Harpactes fasciatus","pre2000",31
"Harpactes wardi","2000-2006",2
"Harpactes wardi","2007-2010",6
"Harpactes wardi","2011-2012",3
"Harpactes wardi","2013",5
"Harpactes wardi","2014",5
"Harpactes wardi","2015",5
"Harpactes wardi","2016",5
"Harpactes wardi","2017",5
"Harpactes wardi","2018",8
"Harpactes wardi","2019",6
"Harpactes wardi","2020",5
"Harpactes wardi","2021",9
"Harpactes wardi","2022",9
"Heliopais personatus","pre2000",5
"Helopsaltes certhiola","2000-2006",3
"Helopsaltes certhiola","2007-2010",4
"Helopsaltes certhiola","2011-2012",4
"Helopsaltes certhiola","2013",2
"Helopsaltes certhiola","2014",4
"Helopsaltes certhiola","2015",6
"Helopsaltes certhiola","2016",4
"Helopsaltes certhiola","2017",10
"Helopsaltes certhiola","2018",12
"Helopsaltes certhiola","2019",16
"Helopsaltes certhiola","2020",24
"Helopsaltes certhiola","2021",37
"Helopsaltes certhiola","2022",26
"Helopsaltes certhiola","pre2000",6
"Hemicircus canente","2000-2006",49
"Hemicircus canente","2007-2010",69
"Hemicircus canente","2011-2012",51
"Hemicircus canente","2013",33
"Hemicircus canente","2014",64
"Hemicircus canente","2015",82
"Hemicircus canente","2016",97
"Hemicircus canente","2017",105
"Hemicircus canente","2018",99
"Hemicircus canente","2019",106
"Hemicircus canente","2020",110
"Hemicircus canente","2021",118
"Hemicircus canente","2022",113
"Hemicircus canente","pre2000",41
"Hemiprocne coronata","2000-2006",99
"Hemiprocne coronata","2007-2010",99
"Hemiprocne coronata","2011-2012",87
"Hemiprocne coronata","2013",50
"Hemiprocne coronata","2014",116
"Hemiprocne coronata","2015",132
"Hemiprocne coronata","2016",195
"Hemiprocne coronata","2017",224
"Hemiprocne coronata","2018",241
"Hemiprocne coronata","2019",244
"Hemiprocne coronata","2020",251
"Hemiprocne coronata","2021",301
"Hemiprocne coronata","2022",281
"Hemiprocne coronata","pre2000",152
"Hemipus picatus","2000-2006",84
"Hemipus picatus","2007-2010",96
"Hemipus picatus","2011-2012",81
"Hemipus picatus","2013",62
"Hemipus picatus","2014",97
"Hemipus picatus","2015",120
"Hemipus picatus","2016",147
"Hemipus picatus","2017",176
"Hemipus picatus","2018",191
"Hemipus picatus","2019",178
"Hemipus picatus","2020",183
"Hemipus picatus","2021",234
"Hemipus picatus","2022",237
"Hemipus picatus","pre2000",69
"Hemixos flavala","2000-2006",32
"Hemixos flavala","2007-2010",25
"Hemixos flavala","2011-2012",26
"Hemixos flavala","2013",25
"Hemixos flavala","2014",25
"Hemixos flavala","2015",48
"Hemixos flavala","2016",50
"Hemixos flavala","2017",69
"Hemixos flavala","2018",74
"Hemixos flavala","2019",65
"Hemixos flavala","2020",58
"Hemixos flavala","2021",87
"Hemixos flavala","2022",84
"Hemixos flavala","pre2000",21
"Heterophasia capistrata","2000-2006",32
"Heterophasia capistrata","2007-2010",39
"Heterophasia capistrata","2011-2012",40
"Heterophasia capistrata","2013",37
"Heterophasia capistrata","2014",48
"Heterophasia capistrata","2015",65
"Heterophasia capistrata","2016",66
"Heterophasia capistrata","2017",76
"Heterophasia capistrata","2018",93
"Heterophasia capistrata","2019",100
"Heterophasia capistrata","2020",91
"Heterophasia capistrata","2021",102
"Heterophasia capistrata","2022",93
"Heterophasia capistrata","pre2000",38
"Heterophasia gracilis","2000-2006",5
"Heterophasia gracilis","2007-2010",6
"Heterophasia gracilis","2011-2012",6
"Heterophasia gracilis","2013",6
"Heterophasia gracilis","2014",9
"Heterophasia gracilis","2015",11
"Heterophasia gracilis","2016",17
"Heterophasia gracilis","2017",16
"Heterophasia gracilis","2018",22
"Heterophasia gracilis","2019",23
"Heterophasia gracilis","2020",17
"Heterophasia gracilis","2021",22
"Heterophasia gracilis","2022",26
"Heterophasia gracilis","pre2000",5
"Heterophasia picaoides","2000-2006",8
"Heterophasia picaoides","2007-2010",6
"Heterophasia picaoides","2011-2012",9
"Heterophasia picaoides","2013",7
"Heterophasia picaoides","2014",6
"Heterophasia picaoides","2015",12
"Heterophasia picaoides","2016",9
"Heterophasia picaoides","2017",14
"Heterophasia picaoides","2018",15
"Heterophasia picaoides","2019",14
"Heterophasia picaoides","2020",13
"Heterophasia picaoides","2021",19
"Heterophasia picaoides","2022",17
"Heterophasia picaoides","pre2000",8
"Heterophasia pulchella","2000-2006",7
"Heterophasia pulchella","2007-2010",7
"Heterophasia pulchella","2011-2012",7
"Heterophasia pulchella","2013",8
"Heterophasia pulchella","2014",12
"Heterophasia pulchella","2015",17
"Heterophasia pulchella","2016",18
"Heterophasia pulchella","2017",14
"Heterophasia pulchella","2018",19
"Heterophasia pulchella","2019",19
"Heterophasia pulchella","2020",12
"Heterophasia pulchella","2021",24
"Heterophasia pulchella","2022",22
"Heterophasia pulchella","pre2000",5
"Hieraaetus pennatus","2000-2006",104
"Hieraaetus pennatus","2007-2010",177
"Hieraaetus pennatus","2011-2012",155
"Hieraaetus pennatus","2013",115
"Hieraaetus pennatus","2014",191
"Hieraaetus pennatus","2015",290
"Hieraaetus pennatus","2016",373
"Hieraaetus pennatus","2017",427
"Hieraaetus pennatus","2018",490
"Hieraaetus pennatus","2019",552
"Hieraaetus pennatus","2020",598
"Hieraaetus pennatus","2021",644
"Hieraaetus pennatus","2022",494
"Hieraaetus pennatus","pre2000",103
"Hierococcyx nisicolor","2007-2010",4
"Hierococcyx nisicolor","2011-2012",3
"Hierococcyx nisicolor","2013",3
"Hierococcyx nisicolor","2014",4
"Hierococcyx nisicolor","2015",16
"Hierococcyx nisicolor","2016",8
"Hierococcyx nisicolor","2017",10
"Hierococcyx nisicolor","2018",12
"Hierococcyx nisicolor","2019",13
"Hierococcyx nisicolor","2020",1
"Hierococcyx nisicolor","2021",10
"Hierococcyx nisicolor","2022",19
"Hierococcyx nisicolor","pre2000",4
"Hierococcyx sparverioides","2000-2006",30
"Hierococcyx sparverioides","2007-2010",32
"Hierococcyx sparverioides","2011-2012",24
"Hierococcyx sparverioides","2013",27
"Hierococcyx sparverioides","2014",34
"Hierococcyx sparverioides","2015",52
"Hierococcyx sparverioides","2016",69
"Hierococcyx sparverioides","2017",67
"Hierococcyx sparverioides","2018",78
"Hierococcyx sparverioides","2019",90
"Hierococcyx sparverioides","2020",55
"Hierococcyx sparverioides","2021",87
"Hierococcyx sparverioides","2022",129
"Hierococcyx sparverioides","pre2000",25
"Hierococcyx varius","2000-2006",167
"Hierococcyx varius","2007-2010",211
"Hierococcyx varius","2011-2012",224
"Hierococcyx varius","2013",189
"Hierococcyx varius","2014",378
"Hierococcyx varius","2015",515
"Hierococcyx varius","2016",623
"Hierococcyx varius","2017",813
"Hierococcyx varius","2018",883
"Hierococcyx varius","2019",988
"Hierococcyx varius","2020",1055
"Hierococcyx varius","2021",1298
"Hierococcyx varius","2022",1263
"Hierococcyx varius","pre2000",281
"Himantopus himantopus","2000-2006",245
"Himantopus himantopus","2007-2010",289
"Himantopus himantopus","2011-2012",276
"Himantopus himantopus","2013",268
"Himantopus himantopus","2014",440
"Himantopus himantopus","2015",600
"Himantopus himantopus","2016",766
"Himantopus himantopus","2017",900
"Himantopus himantopus","2018",1000
"Himantopus himantopus","2019",1201
"Himantopus himantopus","2020",1211
"Himantopus himantopus","2021",1327
"Himantopus himantopus","2022",1189
"Himantopus himantopus","pre2000",357
"Hirundapus caudacutus","2000-2006",8
"Hirundapus caudacutus","2007-2010",10
"Hirundapus caudacutus","2011-2012",5
"Hirundapus caudacutus","2013",7
"Hirundapus caudacutus","2014",3
"Hirundapus caudacutus","2015",13
"Hirundapus caudacutus","2016",9
"Hirundapus caudacutus","2017",17
"Hirundapus caudacutus","2018",21
"Hirundapus caudacutus","2019",31
"Hirundapus caudacutus","2020",3
"Hirundapus caudacutus","2021",12
"Hirundapus caudacutus","2022",33
"Hirundapus caudacutus","pre2000",9
"Hirundapus cochinchinensis","2000-2006",2
"Hirundapus cochinchinensis","2007-2010",5
"Hirundapus cochinchinensis","2011-2012",1
"Hirundapus cochinchinensis","2013",4
"Hirundapus cochinchinensis","2014",4
"Hirundapus cochinchinensis","2015",5
"Hirundapus cochinchinensis","2016",6
"Hirundapus cochinchinensis","2017",3
"Hirundapus cochinchinensis","2018",4
"Hirundapus cochinchinensis","2019",7
"Hirundapus cochinchinensis","2021",5
"Hirundapus cochinchinensis","2022",11
"Hirundapus giganteus","2000-2006",27
"Hirundapus giganteus","2007-2010",50
"Hirundapus giganteus","2011-2012",29
"Hirundapus giganteus","2013",24
"Hirundapus giganteus","2014",31
"Hirundapus giganteus","2015",50
"Hirundapus giganteus","2016",68
"Hirundapus giganteus","2017",81
"Hirundapus giganteus","2018",76
"Hirundapus giganteus","2019",92
"Hirundapus giganteus","2020",94
"Hirundapus giganteus","2021",106
"Hirundapus giganteus","2022",92
"Hirundapus giganteus","pre2000",24
"Hirundo domicola","2000-2006",14
"Hirundo domicola","2007-2010",29
