"scientific_name","timePeriod","n_grids"
"Chrysocolaptes guttacristatus","2018",110
"Chrysocolaptes guttacristatus","2019",124
"Chrysocolaptes guttacristatus","2020",138
"Chrysocolaptes guttacristatus","2021",172
"Chrysocolaptes guttacristatus","2022",134
"Chrysocolaptes guttacristatus","pre2000",4
"Chrysomma altirostre","2015",2
"Chrysomma altirostre","2018",1
"Chrysomma altirostre","2019",2
"Chrysomma altirostre","2020",1
"Chrysomma altirostre","2021",4
"Chrysomma altirostre","2022",2
"Chrysomma sinense","2000-2006",6
"Chrysomma sinense","2007-2010",12
"Chrysomma sinense","2011-2012",10
"Chrysomma sinense","2013",17
"Chrysomma sinense","2014",34
"Chrysomma sinense","2015",41
"Chrysomma sinense","2016",79
"Chrysomma sinense","2017",108
"Chrysomma sinense","2018",131
"Chrysomma sinense","2019",168
"Chrysomma sinense","2020",220
"Chrysomma sinense","2021",275
"Chrysomma sinense","2022",174
"Chrysomma sinense","pre2000",3
"Chrysophlegma flavinucha","2000-2006",1
"Chrysophlegma flavinucha","2007-2010",1
"Chrysophlegma flavinucha","2011-2012",1
"Chrysophlegma flavinucha","2013",3
"Chrysophlegma flavinucha","2014",2
"Chrysophlegma flavinucha","2015",12
"Chrysophlegma flavinucha","2016",17
"Chrysophlegma flavinucha","2017",17
"Chrysophlegma flavinucha","2018",24
"Chrysophlegma flavinucha","2019",29
"Chrysophlegma flavinucha","2020",21
"Chrysophlegma flavinucha","2021",33
"Chrysophlegma flavinucha","2022",36
"Ciconia ciconia","2007-2010",2
"Ciconia ciconia","2013",4
"Ciconia ciconia","2014",2
"Ciconia ciconia","2015",5
"Ciconia ciconia","2016",11
"Ciconia ciconia","2017",14
"Ciconia ciconia","2018",7
"Ciconia ciconia","2019",8
"Ciconia ciconia","2020",8
"Ciconia ciconia","2021",12
"Ciconia ciconia","2022",9
"Ciconia ciconia","pre2000",2
"Ciconia episcopus","2000-2006",7
"Ciconia episcopus","2007-2010",22
"Ciconia episcopus","2011-2012",22
"Ciconia episcopus","2013",30
"Ciconia episcopus","2014",76
"Ciconia episcopus","2015",102
"Ciconia episcopus","2016",149
"Ciconia episcopus","2017",172
"Ciconia episcopus","2018",214
"Ciconia episcopus","2019",242
"Ciconia episcopus","2020",254
"Ciconia episcopus","2021",302
"Ciconia episcopus","2022",243
"Ciconia episcopus","pre2000",18
"Ciconia nigra","2000-2006",1
"Ciconia nigra","2007-2010",5
"Ciconia nigra","2011-2012",3
"Ciconia nigra","2013",3
"Ciconia nigra","2014",5
"Ciconia nigra","2015",10
"Ciconia nigra","2016",18
"Ciconia nigra","2017",29
"Ciconia nigra","2018",50
"Ciconia nigra","2019",34
"Ciconia nigra","2020",45
"Ciconia nigra","2021",58
"Ciconia nigra","2022",36
"Ciconia nigra","pre2000",7
"Cinclidium frontale","2013",1
"Cinclidium frontale","2014",1
"Cinclidium frontale","2015",3
"Cinclidium frontale","2018",1
"Cinclidium frontale","2019",1
"Cinclidium frontale","2020",1
"Cinclidium frontale","2022",2
"Cinclus cinclus","2007-2010",1
"Cinclus cinclus","2011-2012",1
"Cinclus cinclus","2014",3
"Cinclus cinclus","2015",1
"Cinclus cinclus","2016",3
"Cinclus cinclus","2017",1
"Cinclus cinclus","2018",6
"Cinclus cinclus","2019",5
"Cinclus cinclus","2020",5
"Cinclus cinclus","2021",7
"Cinclus cinclus","2022",7
"Cinclus pallasii","2007-2010",2
"Cinclus pallasii","2011-2012",5
"Cinclus pallasii","2013",5
"Cinclus pallasii","2014",5
"Cinclus pallasii","2015",9
"Cinclus pallasii","2016",17
"Cinclus pallasii","2017",19
"Cinclus pallasii","2018",23
"Cinclus pallasii","2019",30
"Cinclus pallasii","2020",28
"Cinclus pallasii","2021",40
"Cinclus pallasii","2022",31
"Cinnyris asiaticus","2000-2006",35
"Cinnyris asiaticus","2007-2010",57
"Cinnyris asiaticus","2011-2012",67
"Cinnyris asiaticus","2013",80
"Cinnyris asiaticus","2014",254
"Cinnyris asiaticus","2015",382
"Cinnyris asiaticus","2016",533
"Cinnyris asiaticus","2017",656
"Cinnyris asiaticus","2018",756
"Cinnyris asiaticus","2019",910
"Cinnyris asiaticus","2020",1026
"Cinnyris asiaticus","2021",1172
"Cinnyris asiaticus","2022",1059
"Cinnyris asiaticus","pre2000",26
"Cinnyris jugularis","2011-2012",1
"Cinnyris jugularis","2013",1
"Cinnyris jugularis","2014",1
"Cinnyris jugularis","2015",5
"Cinnyris jugularis","2016",5
"Cinnyris jugularis","2017",7
"Cinnyris jugularis","2018",10
"Cinnyris jugularis","2019",13
"Cinnyris jugularis","2020",12
"Cinnyris jugularis","2021",12
"Cinnyris jugularis","2022",14
"Cinnyris lotenius","2000-2006",5
"Cinnyris lotenius","2007-2010",8
"Cinnyris lotenius","2011-2012",11
"Cinnyris lotenius","2013",16
"Cinnyris lotenius","2014",63
"Cinnyris lotenius","2015",89
"Cinnyris lotenius","2016",102
"Cinnyris lotenius","2017",136
"Cinnyris lotenius","2018",143
"Cinnyris lotenius","2019",155
"Cinnyris lotenius","2020",172
"Cinnyris lotenius","2021",193
"Cinnyris lotenius","2022",154
"Cinnyris lotenius","pre2000",7
"Circaetus gallicus","2000-2006",5
"Circaetus gallicus","2007-2010",9
"Circaetus gallicus","2011-2012",9
"Circaetus gallicus","2013",11
"Circaetus gallicus","2014",23
"Circaetus gallicus","2015",40
"Circaetus gallicus","2016",68
"Circaetus gallicus","2017",85
"Circaetus gallicus","2018",92
"Circaetus gallicus","2019",109
"Circaetus gallicus","2020",157
"Circaetus gallicus","2021",158
"Circaetus gallicus","2022",103
"Circaetus gallicus","pre2000",8
"Circus aeruginosus","2000-2006",10
"Circus aeruginosus","2007-2010",30
"Circus aeruginosus","2011-2012",32
"Circus aeruginosus","2013",33
"Circus aeruginosus","2014",64
"Circus aeruginosus","2015",89
"Circus aeruginosus","2016",127
"Circus aeruginosus","2017",154
"Circus aeruginosus","2018",187
"Circus aeruginosus","2019",227
"Circus aeruginosus","2020",233
"Circus aeruginosus","2021",233
"Circus aeruginosus","2022",179
"Circus aeruginosus","pre2000",17
"Circus cyaneus","2007-2010",3
"Circus cyaneus","2011-2012",1
"Circus cyaneus","2014",1
"Circus cyaneus","2015",2
"Circus cyaneus","2016",1
"Circus cyaneus","2017",3
"Circus cyaneus","2018",9
"Circus cyaneus","2019",10
"Circus cyaneus","2020",8
"Circus cyaneus","2021",20
"Circus cyaneus","2022",6
"Circus cyaneus","pre2000",1
"Circus macrourus","2000-2006",5
"Circus macrourus","2007-2010",5
"Circus macrourus","2011-2012",4
"Circus macrourus","2013",13
"Circus macrourus","2014",17
"Circus macrourus","2015",16
"Circus macrourus","2016",35
"Circus macrourus","2017",40
"Circus macrourus","2018",52
"Circus macrourus","2019",48
"Circus macrourus","2020",66
"Circus macrourus","2021",55
"Circus macrourus","2022",46
"Circus macrourus","pre2000",5
"Circus melanoleucos","2000-2006",2
"Circus melanoleucos","2007-2010",3
"Circus melanoleucos","2011-2012",1
"Circus melanoleucos","2016",5
"Circus melanoleucos","2017",7
"Circus melanoleucos","2018",5
"Circus melanoleucos","2019",12
"Circus melanoleucos","2020",13
"Circus melanoleucos","2021",14
"Circus melanoleucos","2022",10
"Circus melanoleucos","pre2000",5
"Circus pygargus","2000-2006",3
"Circus pygargus","2007-2010",10
"Circus pygargus","2011-2012",2
"Circus pygargus","2013",7
"Circus pygargus","2014",9
"Circus pygargus","2015",15
"Circus pygargus","2016",29
"Circus pygargus","2017",33
"Circus pygargus","2018",50
"Circus pygargus","2019",43
"Circus pygargus","2020",50
"Circus pygargus","2021",61
"Circus pygargus","2022",42
"Circus pygargus","pre2000",1
"Circus spilonotus","2000-2006",1
"Circus spilonotus","2016",1
"Circus spilonotus","2017",1
"Circus spilonotus","2018",1
"Circus spilonotus","2020",4
"Circus spilonotus","2021",5
"Circus spilonotus","2022",3
"Cissa chinensis","2011-2012",1
"Cissa chinensis","2014",2
"Cissa chinensis","2015",7
"Cissa chinensis","2016",9
"Cissa chinensis","2017",11
"Cissa chinensis","2018",13
"Cissa chinensis","2019",19
"Cissa chinensis","2020",14
"Cissa chinensis","2021",25
"Cissa chinensis","2022",24
"Cissa chinensis","pre2000",1
"Cisticola exilis","2013",1
"Cisticola exilis","2015",2
"Cisticola exilis","2016",1
"Cisticola exilis","2017",5
"Cisticola exilis","2018",2
"Cisticola exilis","2019",5
"Cisticola exilis","2020",1
"Cisticola exilis","2021",8
"Cisticola exilis","2022",5
"Cisticola juncidis","2000-2006",2
"Cisticola juncidis","2007-2010",15
"Cisticola juncidis","2011-2012",16
"Cisticola juncidis","2013",18
"Cisticola juncidis","2014",37
"Cisticola juncidis","2015",83
"Cisticola juncidis","2016",103
"Cisticola juncidis","2017",129
"Cisticola juncidis","2018",161
"Cisticola juncidis","2019",204
"Cisticola juncidis","2020",232
"Cisticola juncidis","2021",294
"Cisticola juncidis","2022",189
"Cisticola juncidis","pre2000",7
"Clamator coromandus","2000-2006",1
"Clamator coromandus","2013",2
"Clamator coromandus","2015",8
"Clamator coromandus","2016",9
"Clamator coromandus","2017",2
"Clamator coromandus","2018",6
"Clamator coromandus","2019",10
"Clamator coromandus","2020",13
"Clamator coromandus","2021",18
"Clamator coromandus","2022",15
"Clamator coromandus","pre2000",1
"Clamator jacobinus","2000-2006",14
"Clamator jacobinus","2007-2010",9
"Clamator jacobinus","2011-2012",13
"Clamator jacobinus","2013",13
"Clamator jacobinus","2014",54
"Clamator jacobinus","2015",84
"Clamator jacobinus","2016",157
"Clamator jacobinus","2017",164
"Clamator jacobinus","2018",194
"Clamator jacobinus","2019",218
"Clamator jacobinus","2020",324
"Clamator jacobinus","2021",385
"Clamator jacobinus","2022",250
"Clamator jacobinus","pre2000",8
"Clanga clanga","2007-2010",7
"Clanga clanga","2011-2012",6
"Clanga clanga","2013",8
"Clanga clanga","2014",19
"Clanga clanga","2015",24
"Clanga clanga","2016",45
"Clanga clanga","2017",55
"Clanga clanga","2018",68
"Clanga clanga","2019",69
"Clanga clanga","2020",95
"Clanga clanga","2021",96
"Clanga clanga","2022",66
"Clanga clanga","pre2000",5
"Clanga hastata","2000-2006",4
"Clanga hastata","2007-2010",6
"Clanga hastata","2011-2012",3
"Clanga hastata","2013",3
"Clanga hastata","2014",12
"Clanga hastata","2015",18
"Clanga hastata","2016",25
"Clanga hastata","2017",35
"Clanga hastata","2018",43
"Clanga hastata","2019",56
"Clanga hastata","2020",59
"Clanga hastata","2021",84
"Clanga hastata","2022",46
"Clanga hastata","pre2000",6
"Cochoa purpurea","2011-2012",1
"Cochoa purpurea","2013",2
"Cochoa purpurea","2015",2
"Cochoa purpurea","2019",1
"Cochoa purpurea","2022",2
"Cochoa viridis","2013",1
"Cochoa viridis","2015",3
"Cochoa viridis","2016",1
"Cochoa viridis","2017",1
"Cochoa viridis","2018",1
"Cochoa viridis","2019",1
"Cochoa viridis","2021",4
"Cochoa viridis","2022",2
"Collocalia affinis","2011-2012",1
"Collocalia affinis","2013",3
"Collocalia affinis","2014",2
"Collocalia affinis","2015",6
"Collocalia affinis","2016",5
"Collocalia affinis","2017",9
"Collocalia affinis","2018",11
"Collocalia affinis","2019",11
"Collocalia affinis","2020",14
"Collocalia affinis","2021",12
"Collocalia affinis","2022",14
"Columba elphinstonii","2000-2006",1
"Columba elphinstonii","2007-2010",1
"Columba elphinstonii","2011-2012",3
"Columba elphinstonii","2013",2
"Columba elphinstonii","2014",7
"Columba elphinstonii","2015",10
"Columba elphinstonii","2016",17
"Columba elphinstonii","2017",15
"Columba elphinstonii","2018",22
"Columba elphinstonii","2019",24
"Columba elphinstonii","2020",19
"Columba elphinstonii","2021",34
"Columba elphinstonii","2022",26
"Columba elphinstonii","pre2000",2
"Columba eversmanni","2014",1
"Columba eversmanni","2015",1
"Columba eversmanni","2016",1
"Columba eversmanni","2017",1
"Columba eversmanni","2019",4
"Columba eversmanni","2020",4
"Columba eversmanni","2021",3
"Columba eversmanni","2022",4
"Columba hodgsonii","2007-2010",1
"Columba hodgsonii","2015",3
"Columba hodgsonii","2016",2
"Columba hodgsonii","2018",6
"Columba hodgsonii","2019",8
"Columba hodgsonii","2020",5
"Columba hodgsonii","2021",10
"Columba hodgsonii","2022",7
"Columba leuconota","2011-2012",1
"Columba leuconota","2013",2
"Columba leuconota","2015",1
"Columba leuconota","2016",3
"Columba leuconota","2017",14
"Columba leuconota","2018",10
"Columba leuconota","2019",25
"Columba leuconota","2020",13
"Columba leuconota","2021",15
"Columba leuconota","2022",14
"Columba livia","2000-2006",37
"Columba livia","2007-2010",52
"Columba livia","2011-2012",87
"Columba livia","2013",85
"Columba livia","2014",274
"Columba livia","2015",445
"Columba livia","2016",623
"Columba livia","2017",838
"Columba livia","2018",873
"Columba livia","2019",1130
"Columba livia","2020",1163
"Columba livia","2021",1341
"Columba livia","2022",1269
"Columba livia","pre2000",28
"Columba palumboides","2015",1
"Columba palumboides","2016",2
"Columba palumboides","2017",1
"Columba palumboides","2018",1
"Columba palumboides","2019",1
"Columba palumboides","2020",1
"Columba palumboides","2022",4
"Columba palumbus","2007-2010",1
"Columba palumbus","2014",1
"Columba palumbus","2016",4
"Columba palumbus","2017",4
"Columba palumbus","2018",4
"Columba palumbus","2019",4
"Columba palumbus","2020",1
"Columba palumbus","2021",5
"Columba palumbus","2022",2
"Columba pulchricollis","2013",1
"Columba pulchricollis","2014",1
"Columba pulchricollis","2015",1
"Columba pulchricollis","2019",2
"Columba pulchricollis","2021",2
"Columba pulchricollis","2022",7
"Columba punicea","2011-2012",1
"Columba punicea","2017",1
"Columba punicea","2019",2
"Columba punicea","2020",3
"Columba punicea","2022",1
"Columba rupestris","2007-2010",1
"Columba rupestris","2011-2012",4
"Columba rupestris","2013",1
"Columba rupestris","2014",6
"Columba rupestris","2015",7
"Columba rupestris","2016",14
"Columba rupestris","2017",20
"Columba rupestris","2018",22
"Columba rupestris","2019",28
"Columba rupestris","2020",21
"Columba rupestris","2021",35
"Columba rupestris","2022",37
"Columba rupestris","pre2000",1
"Conostoma aemodium","2022",1
"Copsychus albiventris","2015",1
"Copsychus albiventris","2016",1
"Copsychus albiventris","2017",1
"Copsychus albiventris","2018",5
"Copsychus albiventris","2019",4
"Copsychus albiventris","2020",4
"Copsychus albiventris","2021",6
"Copsychus albiventris","2022",9
"Copsychus fulicatus","2000-2006",34
"Copsychus fulicatus","2007-2010",55
"Copsychus fulicatus","2011-2012",48
"Copsychus fulicatus","2013",69
"Copsychus fulicatus","2014",173
"Copsychus fulicatus","2015",294
"Copsychus fulicatus","2016",389
"Copsychus fulicatus","2017",521
"Copsychus fulicatus","2018",576
"Copsychus fulicatus","2019",719
"Copsychus fulicatus","2020",803
"Copsychus fulicatus","2021",918
"Copsychus fulicatus","2022",814
"Copsychus fulicatus","pre2000",20
"Copsychus malabaricus","2000-2006",4
"Copsychus malabaricus","2011-2012",4
"Copsychus malabaricus","2013",7
"Copsychus malabaricus","2014",10
"Copsychus malabaricus","2015",29
"Copsychus malabaricus","2016",44
"Copsychus malabaricus","2017",60
"Copsychus malabaricus","2018",73
"Copsychus malabaricus","2019",99
"Copsychus malabaricus","2020",71
"Copsychus malabaricus","2021",124
"Copsychus malabaricus","2022",114
"Copsychus malabaricus","pre2000",1
"Copsychus saularis","2000-2006",37
"Copsychus saularis","2007-2010",61
"Copsychus saularis","2011-2012",70
"Copsychus saularis","2013",90
"Copsychus saularis","2014",244
"Copsychus saularis","2015",381
"Copsychus saularis","2016",504
"Copsychus saularis","2017",630
"Copsychus saularis","2018",710
"Copsychus saularis","2019",809
"Copsychus saularis","2020",939
"Copsychus saularis","2021",1074
"Copsychus saularis","2022",1008
"Copsychus saularis","pre2000",39
"Coracias affinis","2000-2006",1
"Coracias affinis","2007-2010",3
"Coracias affinis","2014",3
"Coracias affinis","2015",8
"Coracias affinis","2016",15
"Coracias affinis","2017",16
"Coracias affinis","2018",32
"Coracias affinis","2019",26
"Coracias affinis","2020",13
"Coracias affinis","2021",41
"Coracias affinis","2022",41
"Coracias affinis","pre2000",3
"Coracias benghalensis","2000-2006",30
"Coracias benghalensis","2007-2010",55
"Coracias benghalensis","2011-2012",60
"Coracias benghalensis","2013",60
"Coracias benghalensis","2014",174
"Coracias benghalensis","2015",224
"Coracias benghalensis","2016",363
"Coracias benghalensis","2017",439
"Coracias benghalensis","2018",500
"Coracias benghalensis","2019",560
"Coracias benghalensis","2020",611
"Coracias benghalensis","2021",709
"Coracias benghalensis","2022",587
"Coracias benghalensis","pre2000",31
"Coracias garrulus","2007-2010",1
"Coracias garrulus","2011-2012",2
"Coracias garrulus","2013",4
"Coracias garrulus","2014",9
"Coracias garrulus","2015",7
"Coracias garrulus","2016",31
"Coracias garrulus","2017",25
"Coracias garrulus","2018",41
"Coracias garrulus","2019",24
"Coracias garrulus","2020",39
"Coracias garrulus","2021",84
"Coracias garrulus","2022",2
"Coracias garrulus","pre2000",1
"Coracina dobsoni","2017",1
"Coracina dobsoni","2018",1
"Coracina dobsoni","2019",2
"Coracina dobsoni","2020",3
"Coracina dobsoni","2021",1
"Coracina dobsoni","2022",4
"Coracina macei","2000-2006",14
"Coracina macei","2007-2010",18
"Coracina macei","2011-2012",19
"Coracina macei","2013",12
"Coracina macei","2014",45
"Coracina macei","2015",60
"Coracina macei","2016",85
"Coracina macei","2017",118
"Coracina macei","2018",119
"Coracina macei","2019",137
"Coracina macei","2020",151
"Coracina macei","2021",203
"Coracina macei","2022",183
"Coracina macei","pre2000",15
"Corvus albus","2017",1
"Corvus corax","2007-2010",2
"Corvus corax","2011-2012",1
"Corvus corax","2014",3
"Corvus corax","2015",8
"Corvus corax","2016",8
"Corvus corax","2017",13
"Corvus corax","2018",17
"Corvus corax","2019",17
"Corvus corax","2020",14
"Corvus corax","2021",26
"Corvus corax","2022",18
"Corvus corone","2011-2012",1
"Corvus corone","2015",1
"Corvus corone","2016",1
"Corvus corone","2018",4
"Corvus corone","2019",3
"Corvus corone","2020",3
"Corvus corone","2021",2
"Corvus corone","2022",4
"Corvus frugilegus","2017",3
"Corvus frugilegus","2018",2
"Corvus frugilegus","2019",2
"Corvus frugilegus","2020",1
"Corvus frugilegus","2021",4
"Corvus frugilegus","2022",2
"Corvus macrorhynchos","2000-2006",52
"Corvus macrorhynchos","2007-2010",70
"Corvus macrorhynchos","2011-2012",80
"Corvus macrorhynchos","2013",90
"Corvus macrorhynchos","2014",289
"Corvus macrorhynchos","2015",439
"Corvus macrorhynchos","2016",569
"Corvus macrorhynchos","2017",735
"Corvus macrorhynchos","2018",786
"Corvus macrorhynchos","2019",927
"Corvus macrorhynchos","2020",896
"Corvus macrorhynchos","2021",1017
"Corvus macrorhynchos","2022",965
"Corvus macrorhynchos","pre2000",51
"Corvus monedula","2011-2012",1
"Corvus monedula","2013",1
"Corvus monedula","2014",3
"Corvus monedula","2015",4
"Corvus monedula","2016",4
"Corvus monedula","2017",4
"Corvus monedula","2018",8
"Corvus monedula","2019",6
"Corvus monedula","2020",7
"Corvus monedula","2021",14
"Corvus monedula","2022",12
"Corvus splendens","2000-2006",52
"Corvus splendens","2007-2010",99
"Corvus splendens","2011-2012",93
"Corvus splendens","2013",135
"Corvus splendens","2014",374
"Corvus splendens","2015",501
"Corvus splendens","2016",686
"Corvus splendens","2017",941
"Corvus splendens","2018",950
"Corvus splendens","2019",1170
"Corvus splendens","2020",1189
"Corvus splendens","2021",1324
"Corvus splendens","2022",1252
"Corvus splendens","pre2000",45
"Coturnix coromandelica","2000-2006",2
"Coturnix coromandelica","2007-2010",10
"Coturnix coromandelica","2011-2012",3
"Coturnix coromandelica","2013",8
"Coturnix coromandelica","2014",7
"Coturnix coromandelica","2015",7
"Coturnix coromandelica","2016",16
"Coturnix coromandelica","2017",24
"Coturnix coromandelica","2018",25
"Coturnix coromandelica","2019",28
"Coturnix coromandelica","2020",36
"Coturnix coromandelica","2021",51
"Coturnix coromandelica","2022",18
"Coturnix coromandelica","pre2000",5
"Coturnix coturnix","2013",1
"Coturnix coturnix","2014",2
"Coturnix coturnix","2015",2
"Coturnix coturnix","2016",4
"Coturnix coturnix","2017",13
"Coturnix coturnix","2018",4
"Coturnix coturnix","2019",11
"Coturnix coturnix","2020",11
"Coturnix coturnix","2021",9
"Coturnix coturnix","2022",7
"Crex crex","2017",1
"Cuculus canorus","2000-2006",2
"Cuculus canorus","2007-2010",5
"Cuculus canorus","2011-2012",2
"Cuculus canorus","2013",4
"Cuculus canorus","2014",18
"Cuculus canorus","2015",30
"Cuculus canorus","2016",42
"Cuculus canorus","2017",45
"Cuculus canorus","2018",60
"Cuculus canorus","2019",71
"Cuculus canorus","2020",109
"Cuculus canorus","2021",136
"Cuculus canorus","2022",92
"Cuculus canorus","pre2000",2
"Cuculus micropterus","2000-2006",7
"Cuculus micropterus","2007-2010",2
"Cuculus micropterus","2011-2012",7
"Cuculus micropterus","2013",9
"Cuculus micropterus","2014",20
"Cuculus micropterus","2015",52
"Cuculus micropterus","2016",55
"Cuculus micropterus","2017",61
"Cuculus micropterus","2018",66
"Cuculus micropterus","2019",80
"Cuculus micropterus","2020",90
"Cuculus micropterus","2021",125
"Cuculus micropterus","2022",175
"Cuculus micropterus","pre2000",1
"Cuculus poliocephalus","2013",6
"Cuculus poliocephalus","2014",3
"Cuculus poliocephalus","2015",12
"Cuculus poliocephalus","2016",6
"Cuculus poliocephalus","2017",7
"Cuculus poliocephalus","2018",8
"Cuculus poliocephalus","2019",8
"Cuculus poliocephalus","2020",8
"Cuculus poliocephalus","2021",13
"Cuculus poliocephalus","2022",19
"Cuculus saturatus","2007-2010",2
"Cuculus saturatus","2013",3
"Cuculus saturatus","2014",3
"Cuculus saturatus","2015",9
"Cuculus saturatus","2016",14
"Cuculus saturatus","2017",8
"Cuculus saturatus","2018",16
"Cuculus saturatus","2019",25
"Cuculus saturatus","2020",13
"Cuculus saturatus","2021",24
"Cuculus saturatus","2022",40
"Culicicapa ceylonensis","2000-2006",7
"Culicicapa ceylonensis","2007-2010",11
"Culicicapa ceylonensis","2011-2012",12
"Culicicapa ceylonensis","2013",14
"Culicicapa ceylonensis","2014",29
"Culicicapa ceylonensis","2015",72
"Culicicapa ceylonensis","2016",83
"Culicicapa ceylonensis","2017",130
"Culicicapa ceylonensis","2018",149
"Culicicapa ceylonensis","2019",159
"Culicicapa ceylonensis","2020",166
"Culicicapa ceylonensis","2021",205
"Culicicapa ceylonensis","2022",157
"Culicicapa ceylonensis","pre2000",11
"Curruca communis","2016",1
"Curruca communis","2017",2
"Curruca communis","2020",1
"Curruca communis","2021",6
"Curruca crassirostris","2007-2010",1
"Curruca crassirostris","2013",1
"Curruca crassirostris","2014",1
"Curruca crassirostris","2015",3
"Curruca crassirostris","2016",6
"Curruca crassirostris","2017",7
"Curruca crassirostris","2018",8
"Curruca crassirostris","2019",12
"Curruca crassirostris","2020",21
"Curruca crassirostris","2021",23
"Curruca crassirostris","2022",11
"Curruca crassirostris","pre2000",1
"Curruca curruca","2000-2006",6
"Curruca curruca","2007-2010",16
"Curruca curruca","2011-2012",7
"Curruca curruca","2013",16
"Curruca curruca","2014",34
"Curruca curruca","2015",71
"Curruca curruca","2016",97
"Curruca curruca","2017",135
"Curruca curruca","2018",172
"Curruca curruca","2019",200
"Curruca curruca","2020",235
"Curruca curruca","2021",257
"Curruca curruca","2022",182
"Curruca curruca","pre2000",8
"Curruca nana","2013",1
"Curruca nana","2014",1
"Curruca nana","2015",2
"Curruca nana","2016",5
"Curruca nana","2017",7
"Curruca nana","2018",7
"Curruca nana","2019",9
"Curruca nana","2020",3
"Curruca nana","2021",5
"Curruca nana","2022",2
"Curruca nisoria","2020",1
"Cursorius coromandelicus","2000-2006",1
"Cursorius coromandelicus","2007-2010",2
"Cursorius coromandelicus","2011-2012",3
"Cursorius coromandelicus","2013",5
"Cursorius coromandelicus","2014",7
"Cursorius coromandelicus","2015",11
"Cursorius coromandelicus","2016",18
"Cursorius coromandelicus","2017",21
"Cursorius coromandelicus","2018",30
"Cursorius coromandelicus","2019",33
"Cursorius coromandelicus","2020",31
"Cursorius coromandelicus","2021",43
"Cursorius coromandelicus","2022",27
"Cursorius coromandelicus","pre2000",2
"Cursorius cursor","2007-2010",2
"Cursorius cursor","2013",1
"Cursorius cursor","2016",1
"Cursorius cursor","2017",4
"Cursorius cursor","2018",3
"Cursorius cursor","2019",5
"Cursorius cursor","2020",4
"Cursorius cursor","2021",5
"Cursorius cursor","2022",1
"Cutia nipalensis","2013",2
"Cutia nipalensis","2014",1
"Cutia nipalensis","2015",5
"Cutia nipalensis","2016",3
"Cutia nipalensis","2018",4
"Cutia nipalensis","2019",4
"Cutia nipalensis","2020",3
"Cutia nipalensis","2021",9
"Cutia nipalensis","2022",10
"Cyanoderma ambiguum","2014",2
"Cyanoderma ambiguum","2015",8
"Cyanoderma ambiguum","2016",1
"Cyanoderma ambiguum","2017",1
"Cyanoderma ambiguum","2019",6
"Cyanoderma ambiguum","2020",4
"Cyanoderma ambiguum","2021",6
"Cyanoderma ambiguum","2022",11
"Cyanoderma chrysaeum","2013",2
"Cyanoderma chrysaeum","2014",1
"Cyanoderma chrysaeum","2015",10
"Cyanoderma chrysaeum","2016",4
"Cyanoderma chrysaeum","2017",2
"Cyanoderma chrysaeum","2018",6
"Cyanoderma chrysaeum","2019",8
"Cyanoderma chrysaeum","2020",2
"Cyanoderma chrysaeum","2021",10
"Cyanoderma chrysaeum","2022",20
"Cyanoderma pyrrhops","2000-2006",2
"Cyanoderma pyrrhops","2007-2010",1
"Cyanoderma pyrrhops","2011-2012",4
"Cyanoderma pyrrhops","2013",1
"Cyanoderma pyrrhops","2014",4
"Cyanoderma pyrrhops","2015",13
"Cyanoderma pyrrhops","2016",15
"Cyanoderma pyrrhops","2017",31
"Cyanoderma pyrrhops","2018",39
"Cyanoderma pyrrhops","2019",41
"Cyanoderma pyrrhops","2020",36
"Cyanoderma pyrrhops","2021",46
"Cyanoderma pyrrhops","2022",31
"Cyanoderma ruficeps","2013",6
"Cyanoderma ruficeps","2014",3
"Cyanoderma ruficeps","2015",8
"Cyanoderma ruficeps","2016",7
"Cyanoderma ruficeps","2017",6
"Cyanoderma ruficeps","2018",11
"Cyanoderma ruficeps","2019",16
"Cyanoderma ruficeps","2020",3
"Cyanoderma ruficeps","2021",14
"Cyanoderma ruficeps","2022",26
"Cyanoptila cyanomelana","2015",1
"Cyanoptila cyanomelana","2016",1
"Cyanoptila cyanomelana","2017",1
"Cyanoptila cyanomelana","2018",1
"Cyanoptila cyanomelana","2019",1
"Cyanoptila cyanomelana","2020",1
"Cygnus columbianus","2019",1
"Cygnus columbianus","2020",2
"Cygnus columbianus","2021",1
"Cygnus cygnus","2013",1
"Cygnus olor","2022",3
"Cyornis concretus","2016",1
"Cyornis concretus","2022",1
"Cyornis magnirostris","2015",3
"Cyornis magnirostris","2022",2
"Cyornis pallidipes","2000-2006",5
"Cyornis pallidipes","2007-2010",2
"Cyornis pallidipes","2011-2012",4
"Cyornis pallidipes","2013",3
"Cyornis pallidipes","2014",9
"Cyornis pallidipes","2015",17
"Cyornis pallidipes","2016",14
"Cyornis pallidipes","2017",21
"Cyornis pallidipes","2018",29
"Cyornis pallidipes","2019",31
"Cyornis pallidipes","2020",28
"Cyornis pallidipes","2021",39
"Cyornis pallidipes","2022",20
"Cyornis pallidipes","pre2000",4
"Cyornis poliogenys","2014",5
"Cyornis poliogenys","2015",6
"Cyornis poliogenys","2016",4
"Cyornis poliogenys","2017",2
"Cyornis poliogenys","2018",10
"Cyornis poliogenys","2019",9
"Cyornis poliogenys","2020",5
"Cyornis poliogenys","2021",17
"Cyornis poliogenys","2022",17
"Cyornis rubeculoides","2007-2010",2
